Date,ave_vote_metric,num_votes
1992-06-01,0.37815126050420167,119
1992-07-01,0.33088235294117646,136
1992-08-01,0.39215686274509803,51
1992-09-01,0.34146341463414637,123
1992-10-01,0.3793103448275862,58
1993-01-01,0.0,9
1993-02-01,0.0588235294117647,51
1993-03-01,0.33333333333333337,156
1993-04-01,0.2682926829268293,41
1993-05-01,0.1343283582089552,67
1993-06-01,0.32947976878612695,173
1993-07-01,0.38888888888888884,108
1993-08-01,0.4594594594594595,37
1993-09-01,0.416,125
1993-10-01,0.3402061855670103,97
1993-11-01,0.375,128
1994-01-01,0.07692307692307693,13
1994-02-01,0.5230769230769231,65
1994-03-01,0.37000000000000005,100
1994-04-01,0.38095238095238093,63
1994-05-01,0.3619047619047619,105
1994-06-01,0.3028169014084507,142
1994-07-01,0.38392857142857134,112
1994-08-01,0.3203883495145632,103
1994-09-01,0.3448275862068966,58
1994-10-01,0.45901639344262296,61
1994-11-01,0.5,2
1995-01-01,0.2,135
1995-02-01,0.18115942028985504,138
1995-03-01,0.2764227642276422,123
1995-04-01,0.42424242424242437,33
1995-05-01,0.24000000000000005,150
1995-06-01,0.3430232558139535,172
1995-07-01,0.2849462365591399,186
1995-08-01,0.2375,80
1995-09-01,0.2770270270270272,148
1995-10-01,0.37984496124031014,129
1995-11-01,0.23853211009174313,109
1995-12-01,0.22077922077922077,77
1996-01-01,0.42857142857142855,28
1996-02-01,0.3142857142857143,35
1996-03-01,0.33018867924528295,106
1996-04-01,0.4242424242424243,66
1996-05-01,0.3333333333333333,129
1996-06-01,0.3669724770642202,109
1996-07-01,0.3488372093023255,172
1996-08-01,0.5,20
1996-09-01,0.5652173913043479,92
1997-01-01,0.09090909090909091,11
1997-02-01,0.7948717948717948,39
1997-03-01,0.48148148148148157,54
1997-04-01,0.5909090909090909,44
1997-05-01,0.4123711340206187,97
1997-06-01,0.4493670886075951,158
1997-07-01,0.5806451612903223,155
1997-09-01,0.5397727272727272,176
1997-10-01,0.353448275862069,116
1997-11-01,0.5555555555555556,81
1998-01-01,0.5,2
1998-02-01,0.39473684210526316,38
1998-03-01,0.5257731958762887,97
1998-04-01,0.5154639175257731,97
1998-05-01,0.61,100
1998-06-01,0.45689655172413807,116
1998-07-01,0.3575757575757576,165
1998-08-01,0.175,40
1998-09-01,0.44329896907216493,97
1998-10-01,0.5232558139534884,86
1998-12-01,0.1111111111111111,9
1999-01-01,0.23076923076923078,13
1999-02-01,0.7560975609756098,41
1999-03-01,0.5533980582524275,103
1999-04-01,0.5813953488372093,43
1999-05-01,0.4491525423728814,118
1999-06-01,0.43609022556390975,133
1999-07-01,0.40939597315436244,149
1999-08-01,0.5,48
1999-09-01,0.495798319327731,119
1999-10-01,0.5491803278688528,122
1999-11-01,0.6170212765957449,94
2000-01-01,1.0,2
2000-02-01,0.4871794871794873,39
2000-03-01,0.49038461538461525,104
2000-04-01,0.6338028169014084,71
2000-05-01,0.5846153846153846,130
2000-06-01,0.4639175257731959,194
2000-07-01,0.6231884057971012,138
2000-09-01,0.6790123456790123,81
2000-10-01,0.6293103448275862,116
2000-11-01,0.46153846153846156,13
2000-12-01,0.6,10
2001-01-01,0.5714285714285714,14
2001-02-01,1.0,20
2001-03-01,0.5436893203883495,103
2001-04-01,0.42105263157894735,38
2001-05-01,0.5524475524475524,143
2001-06-01,0.6126126126126125,111
2001-07-01,0.5259259259259257,135
2001-08-01,0.3684210526315789,38
2001-09-01,0.523809523809524,42
2001-10-01,0.6172839506172838,81
2001-11-01,0.6410256410256411,78
2001-12-01,0.6190476190476192,84
2002-01-01,1.0,14
2002-02-01,0.6231884057971014,69
2002-03-01,0.5740740740740741,54
2002-04-01,0.5625,80
2002-05-01,0.6440677966101694,118
2002-06-01,0.5892857142857143,112
2002-07-01,0.4999999999999999,124
2002-09-01,0.5616438356164384,73
2002-10-01,0.576271186440678,59
2002-11-01,0.4642857142857143,28
2003-01-01,0.35555555555555557,45
2003-02-01,0.6,30
2003-03-01,0.7230769230769231,130
2003-04-01,0.4642857142857142,84
2003-05-01,0.4420289855072463,138
2003-06-01,0.5000000000000002,166
2003-07-01,0.43243243243243246,185
2003-09-01,0.41379310344827586,116
2003-10-01,0.41605839416058393,137
2003-11-01,0.5773195876288661,97
2003-12-01,0.0,6
2004-01-01,0.5,16
2004-02-01,0.5,36
2004-03-01,0.6086956521739131,115
2004-04-01,0.5319148936170213,47
2004-05-01,0.3917525773195876,97
2004-06-01,0.4666666666666667,165
2004-07-01,0.5233644859813086,107
2004-09-01,0.5624999999999999,96
2004-10-01,0.5081967213114754,61
2004-11-01,0.375,16
2004-12-01,0.6666666666666666,3
2005-01-01,0.21428571428571427,14
2005-02-01,0.5428571428571427,35
2005-03-01,0.4628099173553719,121
2005-04-01,0.4574468085106383,94
2005-05-01,0.37362637362637363,91
2005-06-01,0.42613636363636365,176
2005-07-01,0.49645390070921974,141
2005-09-01,0.5308641975308641,81
2005-10-01,0.5421686746987951,83
2005-11-01,0.5166666666666666,120
2005-12-01,0.45569620253164556,79
2006-02-01,0.6388888888888888,36
2006-03-01,0.496,125
2006-04-01,0.6170212765957447,47
2006-05-01,0.44186046511627897,172
2006-06-01,0.4634146341463415,164
2006-07-01,0.5463917525773195,97
2006-09-01,0.46341463414634143,123
2006-11-01,0.7142857142857143,14
2006-12-01,0.5,28
2007-01-01,0.37837837837837845,111
2007-02-01,0.6481481481481483,54
2007-03-01,0.4913294797687861,173
2007-04-01,0.45454545454545453,77
2007-05-01,0.34054054054054056,185
2007-06-01,0.34453781512605036,238
2007-07-01,0.3972602739726027,219
2007-08-01,0.29347826086956535,92
2007-09-01,0.3548387096774194,124
2007-10-01,0.3741496598639456,147
2007-11-01,0.30188679245283034,106
2007-12-01,0.5161290322580644,93
2008-01-01,0.5161290322580646,31
2008-02-01,0.4555555555555555,90
2008-03-01,0.4594594594594594,111
2008-04-01,0.42477876106194695,113
2008-05-01,0.3207547169811321,159
2008-06-01,0.4365079365079365,126
2008-07-01,0.4628099173553719,121
2008-08-01,0.4444444444444444,9
2008-09-01,0.47540983606557397,122
2008-10-01,0.5,12
2008-12-01,0.25,8
2009-01-01,0.34210526315789475,76
2009-02-01,0.49999999999999994,86
2009-03-01,0.6434108527131783,129
2009-04-01,0.5135135135135134,111
2009-05-01,0.4888888888888892,90
2009-06-01,0.4771573604060913,197
2009-07-01,0.4738955823293173,249
2009-09-01,0.5543478260869564,92
2009-10-01,0.5789473684210525,114
2009-11-01,0.6039603960396036,101
2009-12-01,0.4390243902439025,123
2010-01-01,0.525,40
2010-02-01,0.7377049180327869,61
2010-03-01,0.5599999999999998,200
2010-04-01,0.5454545454545452,66
2010-05-01,0.6013986013986014,143
2010-06-01,0.641509433962264,106
2010-07-01,0.47413793103448276,116
2010-08-01,0.18181818181818182,11
2010-09-01,0.4393939393939395,66
2010-11-01,0.5666666666666667,30
2010-12-01,0.508333333333333,120
2011-01-01,0.20689655172413793,29
2011-02-01,0.23448275862068965,145
2011-03-01,0.21951219512195122,82
2011-04-01,0.17499999999999996,80
2011-05-01,0.16,125
2011-06-01,0.27611940298507454,134
2011-07-01,0.24757281553398056,206
2011-08-01,0.6666666666666666,9
2011-09-01,0.3125,80
2011-10-01,0.18348623853211013,109
2011-11-01,0.2500000000000001,80
2011-12-01,0.27722772277227703,101
2012-01-01,0.5,14
2012-02-01,0.16161616161616157,99
2012-03-01,0.2300000000000001,100
2012-04-01,0.2205882352941177,68
2012-05-01,0.27941176470588236,136
2012-06-01,0.19607843137254902,204
2012-07-01,0.27450980392156865,102
2012-08-01,0.2,20
2012-09-01,0.25862068965517243,58
2012-11-01,0.2692307692307692,26
2012-12-01,0.5866666666666666,75
2013-01-01,0.41304347826086957,46
2013-02-01,0.3902439024390244,41
2013-03-01,0.38383838383838376,99
2013-04-01,0.5689655172413793,58
2013-05-01,0.40963855421686746,83
2013-06-01,0.29333333333333333,150
2013-07-01,0.25000000000000017,152
2013-08-01,0.043478260869565216,23
2013-09-01,0.38235294117647056,68
2013-10-01,0.2073170731707317,82
2013-11-01,0.2166666666666667,60
2013-12-01,0.4000000000000001,75
2014-01-01,0.3673469387755102,49
2014-02-01,0.17241379310344832,87
2014-03-01,0.22115384615384615,104
2014-04-01,0.2608695652173913,69
2014-05-01,0.3306451612903225,124
2014-06-01,0.2214765100671141,149
2014-07-01,0.22758620689655173,145
2014-08-01,0.14285714285714285,7
2014-09-01,0.40816326530612246,49
2014-11-01,0.1388888888888889,36
2014-12-01,0.44954128440366975,109
2015-01-01,0.16326530612244888,98
2015-02-01,0.27142857142857146,70
2015-03-01,0.32727272727272716,110
2015-04-01,0.23958333333333345,96
2015-05-01,0.26190476190476203,84
2015-06-01,0.1946308724832215,149
2015-07-01,0.23404255319148937,141
2015-09-01,0.1836734693877551,49
2015-10-01,0.1891891891891892,74
2015-11-01,0.26250000000000007,80
2015-12-01,0.3258426966292136,89
2016-01-01,0.15384615384615385,52
2016-02-01,0.19999999999999996,75
2016-03-01,0.425531914893617,47
2016-04-01,0.23529411764705882,68
2016-05-01,0.27678571428571425,112
2016-06-01,0.2718446601941748,103
2016-07-01,0.10457516339869274,153
2016-09-01,0.3805309734513274,113
2016-11-01,0.45454545454545453,22
2016-12-01,0.4473684210526316,38
2017-01-01,0.15533980582524268,103
2017-02-01,0.14102564102564105,78
2017-03-01,0.1889763779527559,127
2017-04-01,0.3488372093023256,43
2017-05-01,0.3,70
2017-06-01,0.2207792207792207,77
2017-07-01,0.22689075630252106,119
2017-09-01,0.12698412698412703,126
2017-10-01,0.40625,96
2017-11-01,0.3186813186813187,91
2017-12-01,0.30927835051546393,97
2018-01-01,0.41333333333333344,75
2018-02-01,0.2727272727272727,55
2018-03-01,0.3,60
2018-04-01,0.3220338983050847,59
2018-05-01,0.32222222222222224,90
2018-06-01,0.28695652173913044,115
2018-07-01,0.1836734693877551,98
2018-09-01,0.3148148148148149,54
2018-11-01,0.5217391304347826,23
2018-12-01,0.6804123711340206,97
2019-01-01,0.29870129870129875,77
2019-02-01,0.3620689655172413,58
2019-03-01,0.4074074074074074,54
2019-04-01,0.476923076923077,65
2019-05-01,0.3238095238095238,105
2019-06-01,0.4247104247104247,259
2019-07-01,0.31168831168831185,154
2019-09-01,0.4673913043478261,92
2019-10-01,0.3253012048192771,83
2019-11-01,0.40350877192982454,57
2019-12-01,0.29752066115702475,121
2020-01-01,0.24615384615384614,65
2020-02-01,0.24324324324324328,74
2020-03-01,0.47619047619047616,42
2020-04-01,0.5,2
2020-05-01,0.24242424242424243,33
2020-06-01,0.20454545454545456,44
2020-07-01,0.14285714285714285,70
2020-08-01,0.375,8
2020-09-01,0.3561643835616438,73
2020-10-01,0.3333333333333333,30
2020-11-01,0.36,25
2020-12-01,0.42105263157894735,76
2021-01-01,0.2413793103448276,29
2021-02-01,0.07954545454545456,88
2021-03-01,0.17757009345794392,107
1909-05-01,0.23333333333333334,30
1918-11-01,0.5,2
1921-09-01,1.0,3
1922-07-01,0.43076923076923085,65
1929-09-01,0.5714285714285714,7
1929-10-01,0.5161290322580646,31
1929-11-01,0.4,25
1937-11-01,1,1
1941-09-01,0.8571428571428571,7
1942-08-01,0.0,3
1942-12-01,0.3333333333333333,3
1944-08-01,0.5,4
1945-08-01,0.0,3
1954-09-01,1.0,2
1954-12-01,0.375,8
1960-01-01,1.0,3
1960-09-01,0.4,5
1988-01-01,0.3333333333333333,12
1994-12-01,1.0,2
1996-10-01,0.3333333333333333,3
2002-08-01,0.4,5
2006-01-01,0.5,2
2006-08-01,0.8333333333333334,12
2008-11-01,1,1
2009-08-01,0.625,16
2015-08-01,0,1
2017-08-01,0.2857142857142857,7
2018-08-01,0.04,25
2018-10-01,0.38095238095238093,21
2019-08-01,0.6666666666666666,3
